source,target
291995,538530
260696,538530
327581,538530
538530,291995
538530,260696
538530,147213
538530,260696
538530,212183
291995,538530
311996,538530
538530,260696
538530,327581
538530,327581
706831,538530
538530,548670
538530,291995
824217,538530
327581,538530
253164,538530
327581,538530
182659,538530
538530,291995
327581,538530
538530,260696
327581,538530
253164,538530
327581,538530
240538,538530
734757,538530
538530,734757
538530,5206036
538530,1796723
538530,1016734
538530,548670
538530,253164
538530,260696
538530,548670
253164,538530
548670,538530
548670,538530
538530,548670
538530,260696
538530,327581
538530,291995
538530,674925
291995,538530
355066,538530
230257,538530
538530,212599
538530,260696
327581,538530
538530,327581
291995,538530
538530,2729838
538530,327581
327581,538530
538530,182659
287884,538530
3765103,538530
631694,538530
6956669,538530
6942794,538530
451543,538530
2729838,538530
706831,538530
548670,538530
327581,538530
204373,538530
538530,182659
538530,2355451
327581,538530
291995,538530
538530,327581
538530,291995
538530,548670
538530,327581
538530,291995
538530,548670
538530,260696
548670,538530
538530,327581
538530,212183
266836,538530
538530,258391
538530,291995
538530,274316
327581,538530
253164,538530
291995,538530
259121,538530
538530,260696
538530,248701
538530,248701
538530,512028
538530,250198
538530,262437
538530,262437
538530,263582
327581,538530
538530,327581
253164,538530
291995,538530
538530,548670
538530,291995
538530,260696
548670,538530
704987,538530
538530,182659
327581,538530
327581,538530
327581,538530
538530,366995
538530,253164
327581,538530
538530,327581
538530,287884
538530,291995
538530,548670
538530,311996
538530,263582
538530,147213
538530,147191
538530,327581
538530,327581
538530,262437
538530,260696
3806904,538530
538530,3806904
538530,548670
538530,327581
538530,1796723
538530,1016734
538530,260696
538530,327581
327581,538530
538530,260696
538530,260696
538530,291995
538530,2440477
327581,538530
538530,548670
260696,538530
538530,258391
538530,2792441
538530,268019
538530,3514253
538530,355066
2703539,538530
538530,291995
538530,251593
2371793,538530
182659,538530
538530,548670
538530,548670
538530,548670
538530,548670
3473606,538530
229598,538530
772004,538530
212183,538530
3662850,538530
213245,538530
2392076,538530
2398261,538530
2342872,538530
3470949,538530
2819233,538530
1028877,538530
253164,538530
2696014,538530
204373,538530
2902407,538530
706831,538530
2483581,538530
287884,538530
538530,204373
538530,291995
538530,291995
538530,291995
258342,538530
2431077,538530
674925,538530
257891,538530
2705094,538530
3469863,538530
147213,538530
2101655,538530
230257,538530
3474367,538530
3765103,538530
277089,538530
2396649,538530
538530,327581
538530,327581
538530,327581
538530,327581
824217,538530
183781,538530
291995,538530
538530,212183
327581,538530
538530,311996
538530,327581
538530,147191
538530,287884
538530,548670
327581,538530
538530,291995
327581,538530
538530,327581
260696,538530
538530,183781
327581,538530
327581,538530
327581,538530
212183,538530
548670,538530
538530,548670
538530,327581
538530,260696
147213,538530
548670,538530
240538,538530
538530,262437
420444,538530
211932,538530
327581,538530
538530,548670
538530,548670
538530,548670
538530,263582
538530,512028
538530,287884
538530,260696
538530,204373
538530,147213
538530,147191
538530,211449
327581,538530
538530,260696
327581,538530
538530,3435299
538530,3435299
538530,1621203
538530,327581
259121,538530
327581,538530
538530,335771
538530,615083
538530,177339
1357814,538530
538530,182281
2338372,538530
538530,2936743
538530,2936743
538530,260696
260696,538530
260696,538530
538530,1621203
538530,258391
538530,260696
538530,674925
260696,538530
258391,538530
538530,1796723
538530,674925
538530,258391
538530,243906
538530,311996
538530,182659
538530,1016734
538530,264437
538530,209792
1796723,538530
734757,538530
538530,734757
538530,2338372
646279,538530
538530,3435299
538530,1796723
538530,230257
538530,417978
213245,538530
417978,538530
291995,538530
212599,538530
538530,646279
538530,1796723
538530,2338372
538530,1908749
538530,2338372
538530,1796723
538530,674925
538530,258391
212183,538530
538530,291995
538530,291995
674925,538530
538530,674925
538530,260696
538530,674925
538530,548670
538530,260696
538530,674925
209792,538530
674925,538530
538530,734757
538530,327581
538530,1796723
538530,548670
538530,548670
538530,1016734
646279,538530
538530,327581
538530,1796723
538530,291995
538530,327581
538530,327581
538530,548670
538530,212183
538530,212183
538530,590856
538530,260696
538530,674925
538530,495621
538530,174134
538530,327581
538530,472009
538530,243906
538530,277089
538530,270551
548670,538530
259121,538530
538530,260696
538530,260696
538530,212183
519458,538530
538530,147213
538530,260696
538530,278341
147191,538530
538530,229612
538530,229598
538530,147191
147191,538530
287884,538530
243906,538530
213245,538530
538530,327581
538530,213245
538530,311996
538530,486317
538530,824217
538530,2371793
538530,473052
538530,212183
327581,538530
538530,327581
260696,538530
209792,538530
538530,209792
538530,291995
538530,260696
538530,260696
538530,162264
538530,473052
538530,548670
538530,327581
538530,147213
278341,538530
538530,590856
538530,212183
538530,212183
327581,538530
538530,1507279
538530,211932
538530,168093
1003037,538530
110020,538530
149168,538530
247888,538530
327581,538530
147213,538530
538530,212183
538530,891253
538530,212183
327581,538530
538530,734757
538530,1796723
538530,646279
538530,327581
538530,327581
519458,538530
538530,327581
327581,538530
538530,262437
538530,1644838
538530,229612
538530,253164
538530,964750
538530,184135
538530,278341
538530,631694
538530,311996
538530,1022473
538530,278341
1644838,538530
538530,212183
212183,538530
538530,548670
538530,631694
538530,212183
538530,263177
538530,964750
538530,147213
538530,212183
538530,213245
538530,258342
538530,327581
538530,674925
538530,327581
212183,538530
327581,538530
260696,538530
538530,260696
263582,538530
538530,262437
260696,538530
147213,538530
327581,538530
212183,538530
538530,229204
538530,147191
538530,147191
538530,327581
538530,212183
538530,240975
538530,240538
538530,1307482
538530,674629
538530,274316
290133,538530
538530,966995
538530,258342
538530,258342
538530,212183
538530,1307482
538530,185260
538530,327581
538530,982331
538530,147213
538530,147191
185260,538530
147191,538530
486317,538530
327581,538530
982331,538530
966995,538530
674629,538530
147213,538530
538530,147191
538530,212183
538530,327581
230257,538530
327581,538530
327581,538530
252724,538530
538530,253164
538530,268019
538530,1022473
327581,538530
538530,548670
258391,538530
538530,337586
538530,1114458
538530,263582
538530,243906
538530,327581
287884,538530
538530,257891
538530,212183
538530,674925
538530,230257
538530,213245
538530,182659
538530,204373
538530,277089
538530,147191
538530,311996
538530,147213
538530,706831
538530,311996
147213,538530
268019,538530
230257,538530
327581,538530
212183,538530
258391,538530
538530,327581
538530,243906
538530,263582
538530,212183
538530,266836
213245,538530
147191,538530
211932,538530
538530,212183
538530,162264
327581,538530
538530,706831
538530,548670
212183,538530
538530,327581
538530,263582
538530,548670
327581,538530
132791,538530
982331,538530
538530,263582
538530,311996
135592,538530
135592,538530
327581,538530
212183,538530
327581,538530
278341,538530
538530,263582
966995,538530
327581,538530
538530,212183
782897,538530
212183,538530
538530,212183
538530,212183
538530,147213
538530,278341
538530,212183
538530,263582
538530,253164
538530,311996
538530,185260
538530,147213
538530,147213
327581,538530
538530,548670
538530,260696
538530,212183
538530,548670
147213,538530
147191,538530
538530,147191
538530,311996
538530,147191
147191,538530
327581,538530
538530,147213
538530,519458
260696,538530
240538,538530
327581,538530
538530,278341
538530,211169
538530,278341
212183,538530
538530,327581
538530,212183
153136,538530
327581,538530
327581,538530
538530,327581
327581,538530
153136,538530
327581,538530
538530,147213
538530,266836
153136,538530
153136,538530
153136,538530
147213,538530
147213,538530
538530,147213
538530,278341
327581,538530
278341,538530
327581,538530
538530,147191
394328,538530
290133,538530
327581,538530
153136,538530
538530,212183
153136,538530
542607,1878232
527895,542607
542607,1134876
542607,554068
542607,827113
542607,1566696
542607,827113
542607,1488514
542607,1134876
542607,1566696
4382399,542607
542607,1585574
542607,645391
542607,459366
459366,542607
459366,542607
459366,542607
542607,712941
459366,542607
542607,459366
542607,3608934
542607,4639066
542607,3608934
459366,542607
542607,3608934
542607,597391
542607,2618506
542607,1530965
632604,542607
967413,542607
542607,601043
542607,4716956
542607,967413
542607,617972
606852,542607
542607,2100924
542607,988918
542607,384140
542607,1123869
542607,1029262
606852,542607
1123869,542607
542607,2618506
542607,2618506
542607,467584
542607,1032781
606852,542607
651372,542607
542607,2618506
542607,1829151
542607,632604
1530965,542607
542607,1447618
1029262,542607
542607,949969
542607,527895
923985,542607
1530965,542607
1251297,542607
542607,632604
1530965,542607
542607,1530965
967413,542607
542607,1530965
597391,542607
542607,1690154
347778,542607
1032781,542607
1175137,542607
347778,542607
1690154,542607
542607,1690154
542607,1690154
542607,1530965
542607,1323424
542607,1662199
542607,223589
542607,923985
542607,624903
624903,542607
542607,597391
542607,967413
542607,1170172
542607,597391
542607,1170172
1146014,542607
597391,542607
347778,542607
527895,542607
244792,542607
542607,617972
542607,1143318
542607,1143318
753685,542607
542607,783235
1020228,542607
153136,542607
347778,542607
542607,554068
542607,554068
542607,527895
527895,542607
542607,244792
542703,1748884
1748884,542703
783315,542703
542703,5480374
542703,352392
542703,730989
542703,1523364
1843145,542703
352392,542703
542703,5553297
542703,4374375
1652374,542703
1652374,542703
670280,542703
542703,352392
542703,5051150
3779080,542703
4828639,542703
486745,542703
1607661,542703
1479934,542703
925336,542703
542703,1652374
3751524,542703
4230227,542703
1034541,542703
542703,1652374
763294,542703
1652374,542703
1398236,542703
549404,725163
549404,725163
725163,549404
439651,549404
549404,439651
549404,439651
549404,1834648
549404,2912410
549404,1649783
549404,1649783
549404,439651
549404,1053853
1053853,549404
549404,439651
549404,1649783
549404,1649783
549404,439651
439651,549404
549404,1649783
439651,549404
549404,439651
549404,439651
549404,439651
549404,2912410
439651,549404
549404,439651
549404,439651
549404,513376
2912410,549404
2912410,549404
1053853,549404
1053853,549404
549404,1053853
549404,2912410
549404,439651
549404,513376
549404,2098720
549404,1340916
1053853,549404
1340916,549404
2098720,549404
439651,549404
701251,549404
513376,549404
1053853,549404
549404,439651
1053853,549404
1053853,549404
549404,513376
549404,287209
549404,439651
549404,439651
1053853,549404
549404,439651
549404,439651
549404,439651
439651,549404
549404,513376
1053853,549404
549404,513376
1483546,549404
1002366,549404
725163,549404
549404,725163
549404,574110
574110,549404
3215439,549404
549404,1272442
1002366,549404
549404,574110
549404,574110
2336871,549404
2379170,549404
549404,628132
549404,704496
549404,860490
439651,549404
439651,549404
439651,549404
549404,1462868
439651,549404
549404,334323
549404,1002366
1122487,549404
549404,334323
549404,2834175
549404,2834175
439651,549404
549404,1122487
439651,549404
439651,549404
549404,959585
630598,549404
549404,439651
549404,1462868
549404,959585
549404,2834175
549404,959585
549404,965354
549404,787542
549404,959585
549404,334323
549404,1462868
549404,1002366
549404,236273
549404,2834175
628132,549404
1462868,549404
549404,965354
1462868,549404
1462868,549404
549404,1122487
1122487,549404
549404,959585
1053853,549404
574110,549404
549404,1625963
1462868,549404
549404,1462868
549404,1125904
549404,71396
549404,959585
1122487,549404
549404,1388189
574110,549404
574110,549404
1002366,549404
1002366,549404
1002366,549404
549404,1272442
1122487,549404
549404,959585
549404,959585
549404,949226
549404,1462868
218776,549404
1207428,549404
549404,1122487
1002366,549404
1122487,549404
549404,218776
439651,549404
549404,735397
549404,1272442
549404,574110
549404,218776
549404,1433202
549404,1743715
549404,171701
549404,171701
549404,290901
549404,679862
549404,559701
549404,218776
1649842,549404
549404,513376
549404,593917
549404,2034558
549404,959585
549404,959585
549404,959585
439651,549404
549404,171701
1207428,549404
549404,1053853
549404,959585
549404,439651
1207428,549404
549404,1207428
549404,1207428
439651,549404
549404,439651
549404,439651
549404,959585
959585,549404
549404,439651
549404,439651
549404,1207428
959585,549404
439651,549404
439651,549404
735397,549404
549404,959585
549404,71396
549404,959585
549404,959585
549404,959585
549404,959585
549404,439651
549404,439651
387357,549404
549404,1207428
549404,439651
549404,1207428
549404,1207428
549404,439651
549404,439651
549404,439651
549404,1207428
549404,387357
549404,1240291
439651,549404
439651,549404
959585,549404
959585,549404
549404,959585
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,439651
549404,1530250
549404,439651
549404,439651
1122487,549404
549404,725163
549404,1122487
387357,549404
